StationID,StationFront,StationBack,Sample Date (mm/dd/yyyy),month,day,year,CoreNumber123,SampleDepth.cm,WetSoilpH,DrySoilpH,SoilConductance,SoilSalinity.ppt,SoilMoisture,BulkDensity,OrganicMatter,WetVolume,DryVolume,Comments
CRMS0616-S01,CRMS0616,S01,6/15/2006,6,15,2006,3,16_to20,5.24,4.93,6010,3.3,87.4,0.12,60.08,324.29,83.84,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0616-S01,CRMS0616,S01,6/15/2006,6,15,2006,3,20_to24,5.67,5.09,5695,3.05,86.74,0.14,60,324.29,71.54,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0616-S01,CRMS0616,S01,6/15/2006,6,15,2006,3,4_to8,5.38,5.1,6950,3.8,85.77,0.13,67.1,324.29,110.17,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0616-S01,CRMS0616,S01,6/15/2006,6,15,2006,3,8_to12,5.39,5.08,6685,3.7,87.27,0.12,64.22,324.29,77.6,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,1,0_to4,5.45,5.21,16680,9.8,75.49,0.18,39.74,324.29,103.32,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,1,12_to16,5.18,4.83,10120,5.7,82.01,0.18,49.16,324.29,95.95,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,1,16_to20,5.68,4.94,7950,4.4,80.99,0.2,32.24,324.29,76.91,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,1,20_to24,5.2,4.65,7170,3.95,84.11,0.17,39.44,324.29,70.09,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,1,4_to8,5.88,5.53,10870,6.2,80.6,0.15,48.03,324.29,81.01,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,1,8_to12,5.42,5.05,11380,6.5,74.96,0.16,40.97,324.29,77.92,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,2,0_to4,5.6,5.41,18380,10.9,72.66,0.24,34.7,324.29,127.92,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,2,12_to16,4.28,4.13,9660,5.4,84.11,0.16,50.39,324.29,100.7,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,2,16_to20,5.12,4.68,8415,4.65,81.44,0.19,42.02,324.29,82.84,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,2,20_to24,5.73,5.04,7680,4.2,84.93,0.16,45.33,324.29,82.43,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,2,4_to8,5.24,4.83,10270,5.8,85.95,0.15,67.63,324.29,157.74,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,2,8_to12,4.78,4.35,9490,5.3,84.92,0.13,56.57,324.29,95.72,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,3,0_to4,5.61,5.54,25630,15.7,83.73,0.19,38.75,324.29,114.76,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,3,12_to16,5.42,5.22,6335,3.5,81.75,0.16,42.47,324.29,80.57,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,3,16_to20,5.4,4.75,6940,3.85,84.3,0.13,46.86,324.29,67.91,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,3,20_to24,5.58,4.98,7010,3.9,85.85,0.12,46.76,324.29,66.94,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,3,4_to8,5.48,5.12,8090,4.5,87.17,0.1,60.41,324.29,84.68,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0618-S01,CRMS0618,S01,6/15/2006,6,15,2006,3,8_to12,5.11,4.81,7100,3.9,84.76,0.11,52.81,324.29,81.36,Very difficult to sample core without core compacting due to new sediment from Hurricane Rita
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,1,0_to4,6.2,6.5,779,0.4,90.13,0.05,80.33,324.29,62.5,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,1,12_to16,6.7,6.43,1142,0.6,89.7,0.07,76.39,324.29,87.5,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,1,16_to20,6.62,6.22,1216.5,0.6,90.43,0.08,80.02,324.29,90.8,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,1,20_to24,6.51,6.13,1248,0.65,90.74,0.07,86.38,324.29,67.5,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,1,4_to8,6.51,6.29,764,0.4,91.63,0.07,86.12,324.29,84.5,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,1,8_to12,6.6,6.41,986,0.5,90.15,0.04,80.04,324.29,49.8,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,2,0_to4,6.6,6.49,877,0.4,87.25,0.05,87.02,324.29,77.5,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,2,12_to16,6.62,6.2,1317,0.7,89.69,0.07,67.39,324.29,64.5,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,2,16_to20,6.61,6.05,1559.5,0.75,90.22,0.09,79.74,324.29,74.5,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,2,20_to24,6.68,6.01,2055.5,1.05,92.04,0.06,81.36,324.29,63.5,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,2,4_to8,6.58,6.39,1059,0.5,88.35,0.06,68.24,324.29,50.5,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,2,8_to12,6.68,6.35,1190,0.6,87.41,0.08,62.82,324.29,81.5,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,3,0_to4,6.24,6.32,769,0.4,78.14,0.05,96.46,324.29,54.5,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,3,12_to16,6.68,5.96,1285,0.6,87.83,0.09,59.48,324.29,85.6,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,3,16_to20,6.69,5.9,1594.5,0.85,91.06,0.07,76.53,324.29,78.5,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,3,20_to24,6.72,5.95,1918,0.95,90.47,0.09,73.5,324.29,85.5,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,3,4_to8,6.52,6.47,945,0.5,81.23,0.11,70.45,324.29,93,0.4 feet of water on marsh surface
CRMS0619-S01,CRMS0619,S01,1/21/2008,1,21,2008,3,8_to12,6.71,6.28,1138,0.6,87.58,0.09,65.74,324.29,95.5,0.4 feet of water on marsh surface
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,1,0_to4,6.08,4.96,1357,0.7,62.55,0.32,18.48,324.29,114.64,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,1,12_to16,5.82,5.75,2363,1.2,44.49,0.66,11.09,324.29,171.33,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,1,16_to20,5.61,5.72,2660.5,1.4,36.01,0.96,8.91,324.29,249.69,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,1,20_to24,5.65,5.71,2886.5,1.5,35.57,1.05,8.12,324.29,274.05,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,1,4_to8,6.21,5.36,2064,1.1,66.43,0.32,22.77,324.29,110.75,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,1,8_to12,6.38,5.7,2281,1.2,57.78,0.41,16.79,324.29,206.46,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,2,0_to4,6.06,5.03,1104,0.5,65.79,0.28,18.72,324.29,102.92,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,2,12_to16,6.03,5.7,1576,0.8,44.51,0.55,12.22,324.29,145.11,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,2,16_to20,5.81,5.75,2032,1,35.44,1,9.02,324.29,251.87,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,2,20_to24,5.47,5.6,2576,1.35,36.9,0.94,6.67,324.29,235.33,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,2,4_to8,6.3,5.12,1339,0.7,69.05,0.23,41.06,324.29,91.33,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,2,8_to12,6.2,5.38,1568,0.8,56.43,0.36,20.22,324.29,106.9,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,3,0_to4,6.18,5.11,1023,0.5,73.9,0.17,20.33,324.29,79.31,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,3,12_to16,5.83,5.46,2344,1.2,61.12,0.28,19.64,324.29,96.89,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,3,16_to20,5.68,5.5,2487,1.3,53.13,0.54,15.3,324.29,146.93,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,3,20_to24,5.51,5.66,2836.5,1.5,41.24,0.88,10.45,324.29,241.73,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,3,4_to8,6.38,5.32,1373,0.7,68.85,0.25,27.13,324.29,112.32,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0622-S01,CRMS0622,S01,10/10/2007,10,10,2007,3,8_to12,6,5.5,2118,1.1,64.29,0.32,24.54,324.29,97.17,0.6 ft water on marsh; P. hydropiperoides dominant species present; consolidated soil
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,1,0_to4,7.12,6.97,2664,1.4,74.13,0.26,16.86,324.29,89.48,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,1,12_to16,6.92,6.35,5250,2.85,80.21,0.21,34.22,324.29,78.99,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,1,16_to20,6.95,6.22,5890,3.2,79.35,0.21,35.27,324.29,73.67,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,1,20_to24,7,6.3,6000,3.3,73.07,0.28,28.84,324.29,90.4,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,1,4_to8,7.11,6.98,3383,1.8,75.93,0.22,26.91,324.29,82.37,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,1,8_to12,6.99,6.57,4559,2.45,75.01,0.27,26.34,324.29,93.66,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,2,0_to4,7.1,7.13,3126,1.6,69.13,0.31,13.99,324.29,84.94,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,2,12_to16,7.12,7.2,5060,2.7,76,0.24,23.51,324.29,79.08,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,2,16_to20,7.1,7.08,6035,3.3,76.35,0.26,28.54,324.29,96.16,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,2,20_to24,7.2,6.95,6300,3.5,76.31,0.25,32.94,324.29,75.84,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,2,4_to8,7.18,7.42,3785,2,67.53,0.24,11.5,324.29,63.29,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,2,8_to12,7.22,7.38,4620,2.5,69.26,0.25,14.41,324.29,76.71,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,3,0_to4,6.99,6.83,2091,1.1,66.42,0.32,16.9,324.29,89.29,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,3,12_to16,6.83,6.21,5030,2.7,85.3,0.15,34.96,324.29,67.46,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,3,16_to20,6.82,5.68,5515,2.95,78.18,0.23,40.33,324.29,68.34,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,3,20_to24,6.9,6.01,5750,3.1,76.42,0.23,33.09,324.29,73.75,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,3,4_to8,7.02,6.88,2817,1.5,74.56,0.23,13.34,324.29,89.16,Top layer soft
CRMS0623-S01,CRMS0623,S01,3/10/2008,3,10,2008,3,8_to12,7,6.68,3507,1.85,77.1,0.23,24.42,324.29,83.75,Top layer soft
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,1,12_to16,6.34,5.14,6535,3.6,92.63,0.07,70.31,324.29,84.7,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,1,16_to20,6.41,5.78,6600,3.6,89.88,0.08,73.64,324.29,98.94,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,1,20_to24,6.25,5.65,7570,4.2,90.77,0.07,71.25,324.29,78.13,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,1,4_to8,5.55,4.99,4175,2.2,91.4,0.06,67.57,324.29,81.07,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,1,8_to12,6.3,5.22,5610,3.05,91.31,0.07,68.87,324.29,74.87,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,2,0_to4,5.62,4.86,3983,2.1,89.74,0.07,56.88,324.29,56.92,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,2,12_to16,6.22,5.5,6995,3.85,88.77,0.09,62.35,324.29,78.16,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,2,16_to20,6.37,5.66,7020,3.9,83.08,0.13,40.83,324.29,61.28,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,2,20_to24,6.55,6.34,6440,3.5,75.58,0.19,17.73,324.29,70.45,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,2,4_to8,5.86,5.17,4766,2.6,88.56,0.11,67.54,324.29,81.91,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,2,8_to12,6.31,5.51,6110,3.3,89.19,0.1,65.54,324.29,64.99,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,3,0_to4,6.05,4.87,3617,1.9,89.57,0.06,40,324.29,48.09,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,3,12_to16,5.55,4.92,5590,3,89.16,0.07,66.13,324.29,72.55,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,3,16_to20,5.82,5.18,6120,3.3,88.9,0.08,70.07,324.29,84.37,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,3,20_to24,5.9,5.11,6485,3.55,90.42,0.09,67.39,324.29,101,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,3,4_to8,5.75,4.85,4617,2.45,87.33,0.07,65.45,324.29,89.61,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,3,8_to12,5.55,4.75,5510,3,89.99,0.07,67.86,324.29,77.09,Water on marsh
CRMS0624-S01,CRMS0624,S01,11/09/2006,11,9,2006,1,0_to4,5.68,4.68,3137,1.6,86.41,0.06,53.42,324.29,49.27,Water on marsh
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,2,16_to20,5.88,5.62,3520,1.9,66.26,0.39,20.56,324.29,132.67,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,2,20_to24,5.53,5.66,2966,1.55,52.69,0.73,15.15,324.29,236.54,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,2,4_to8,6.05,5.61,3056,1.6,66.99,0.25,23.45,324.29,123.53,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,2,8_to12,5.55,5.06,4385,2.3,79.99,0.18,47.46,324.29,99.12,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,3,0_to4,6.22,6.38,1665.5,0.8,57.48,0.48,9.68,324.29,145.86,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,3,12_to16,6.15,5.76,3255,1.7,57.02,0.54,16,324.29,185.71,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,3,16_to20,5.85,5.72,3445,1.8,56.09,0.7,15.95,324.29,225.4,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,3,20_to24,5.35,5.34,3444,1.8,43.81,0.88,11.58,324.29,276.45,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,3,4_to8,6.42,5.87,2676,1.4,65.7,0.34,17.51,324.29,149.04,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,3,8_to12,4.92,4.83,4583,2.5,82.31,0.23,45.86,324.29,147.41,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,1,0_to4,6.27,6.13,1602,0.8,61.54,0.42,11.19,324.29,145.64,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,1,12_to16,5.86,5.56,3526,1.9,59.61,0.49,20.94,324.29,173.75,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,1,16_to20,5.8,5.62,3073,1.6,57.13,0.54,19.64,324.29,193.93,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,1,20_to24,5.57,5.55,3248.5,1.7,51.1,0.8,13.95,324.29,248.07,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,1,4_to8,5.89,5.63,3063,1.6,67.63,0.24,26.86,324.29,120.86,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,1,8_to12,5.6,5.02,4365,2.3,76.79,0.22,41.67,324.29,112.45,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,2,0_to4,6.03,5.92,1745,0.9,62.34,0.46,9.79,324.29,145.59,
CRMS0626-S01,CRMS0626,S01,1/05/2007,1,5,2007,2,12_to16,5.8,5.16,3855,2,71.67,0.28,35.54,324.29,122.11,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,1,0_to4,5.84,5.03,5790,3.3,84.27,0.08,50.53,324.29,46.46,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,1,12_to16,5.75,5.72,7380,4.1,76.04,0.47,18.53,324.29,138.24,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,1,16_to20,5.61,5.33,7240,4,53.93,0.48,22.98,324.29,142.54,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,1,20_to24,5.1,5.14,8700,4.9,68.07,0.37,39.58,324.29,130.6,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,1,4_to8,5.98,5.03,6585,3.6,86.09,0.09,56.96,324.29,59.17,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,1,8_to12,5.9,5.27,7230,3.95,80.36,0.17,35.45,324.29,62.65,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,2,0_to4,5.81,5.12,5920,3.3,83.75,0.05,51.88,324.29,31.68,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,2,12_to16,5.75,5.37,6910,3.8,72.89,0.28,30.86,324.29,81.68,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,2,16_to20,5.53,5.51,6835,3.75,63.91,0.41,21.36,324.29,126.1,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,2,20_to24,5.35,5.14,8010,4.4,68.27,0.34,32.27,324.29,114.21,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,2,4_to8,5.89,5.04,6210,3.35,82.09,0.11,51.3,324.29,54.74,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,2,8_to12,6,5.19,7120,3.9,85.27,0.09,56.57,324.29,44.17,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,3,0_to4,6.2,4.92,5610,3,81.72,0.11,48.91,324.29,64.26,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,3,12_to16,5.82,5.42,7470,4.1,82.56,0.21,38.84,324.29,60.48,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,3,16_to20,5.33,5.29,8310,4.65,73.64,0.32,33.28,324.29,108.46,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,3,20_to24,5.7,5.63,7390,4.1,68.4,0.44,23.31,324.29,125.09,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,3,4_to8,6.45,5.61,5785,3.15,84.38,0.1,52.91,324.29,49.06,
CRMS0630-S01,CRMS0630,S01,12/07/2006,12,7,2006,3,8_to12,6.34,5.55,6560,3.6,87.82,0.12,59.41,324.29,61.48,
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,1,0_to4,6.52,6.75,1360.5,0.7,76.55,0.26,18.69,324.29,130.02,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,1,12_to16,7.01,6.25,4503,2.4,76.12,0.26,24.49,324.29,88.93,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,1,16_to20,7.06,6.79,5430,3,77.88,0.23,27.49,324.29,84.5,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,1,20_to24,7.34,7.03,5650,3.05,72.7,0.32,21.91,324.29,100.54,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,1,4_to8,6.5,6.4,2201,1.1,79.04,0.2,28.87,324.29,85.23,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,1,8_to12,6.9,6.52,3514,1.9,78.9,0.23,29.02,324.29,92.8,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,2,0_to4,6.75,6.7,1832,0.9,66.83,0.3,19.47,324.29,99.3,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,2,12_to16,6.85,6.48,5590,3,76.09,0.28,25.31,324.29,87.87,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,2,16_to20,6.94,6.01,6000,3.25,79.48,0.24,24.99,324.29,93.78,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,2,20_to24,7.38,7.13,6535,3.6,76.07,0.28,17.69,324.29,107.23,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,2,4_to8,6.63,6.2,3385,1.8,79.81,0.2,31.62,324.29,89.06,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,2,8_to12,6.89,6.4,4688,2.5,80.23,0.23,29.15,324.29,88.51,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,3,0_to4,6.71,6.47,1341,0.7,81.97,0.18,26.63,324.29,101.17,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,3,12_to16,6.81,6.25,3711,2,81.18,0.18,40.67,324.29,92.29,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,3,16_to20,6.89,6.3,5305,2.9,80.41,0.22,31.4,324.29,85.98,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,3,20_to24,7.09,6.6,6250,3.45,71.57,0.32,20.95,324.29,102.04,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,3,4_to8,6.58,6.11,1904,1,79.87,0.17,27.12,324.29,95.08,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0632-S01,CRMS0632,S01,1/22/2008,1,22,2008,3,8_to12,6.87,6.2,3028,1.6,84.51,0.16,43.92,324.29,96.65,0.3 ft water on marsh; Schoenoplectus americanus dominant species present
CRMS0633-S01,CRMS0633,S01,1/22/2008,1,22,2008,1,0_to4,6.79,6.76,2974,1.55,53.19,0.55,10.53,324.29,135.94,0.3 ft water on marsh; Schoenoplectus americanus dominant species present; S02 was exremely difficult to extract from the core tube.
CRMS0633-S01,CRMS0633,S01,1/22/2008,1,22,2008,1,12_to16,7.25,7.25,7560,4.2,80.5,0.19,36.53,324.29,73.42,0.3 ft water on marsh; Schoenoplectus americanus dominant species present; S02 was exremely difficult to extract from the core tube.
